date,気象観測地ID,日照時間,日照時間（平年）,全天日射量,全天日射量（平年）,平均風速,最大風速,最大風速風向,最大瞬間風速,最大瞬間風速（風向）,最多風向,平均雲量,平均雲量（平年）,天気（日中）,天気（夜）,平均現地気圧,降雪量,降雪量（平年）,最深積雪,最深積雪（平年）
2014-08-10,w000032,2.0,6.9,11.09,18.9,3.8,6.4,西北西,13.5,北,西北西,10.0,6.4,曇一時雨,曇一時雨,994.0,0.0,0.0,0.0,0.0
2014-08-11,w000032,7.7,6.8,20.8,18.7,2.3,4.9,西,8.5,西,南西,8.8,6.4,曇時々晴,曇一時晴,997.8,0.0,0.0,0.0,0.0
2014-08-12,w000032,8.4,6.7,21.58,18.5,1.7,4.4,西北西,6.2,西北西,南西,10.0,6.5,曇時々晴,曇時々晴一時雨,1000.7,0.0,0.0,0.0,0.0
2014-08-13,w000032,7.8,6.7,21.62,18.4,1.5,4.3,南西,6.3,西南西,東,9.5,6.6,曇時々晴後一時雨,曇一時雨,1003.5,0.0,0.0,0.0,0.0
2014-08-14,w000032,0.5,6.6,9.2,18.3,2.6,5.9,南西,11.1,南西,南西,10.0,6.6,雨時々曇,曇後時々雨,1003.2,0.0,0.0,0.0,0.0
2014-08-15,w000032,0.0,6.6,3.81,18.2,2.4,5.5,南南西,12.2,南南東,南西,10.0,6.6,曇時々雨,曇時々雨,1002.4,0.0,0.0,0.0,0.0
2014-08-16,w000032,0.0,6.6,7.6,18.1,2.6,4.6,北,7.2,北,北,10.0,6.6,雨後曇,曇時々雨,1004.0,0.0,0.0,0.0,0.0
2014-08-17,w000032,7.1,6.5,20.83,18.1,1.8,4.5,西南西,8.3,南東,西南西,7.5,6.6,晴時々曇一時雨,曇時々晴,1007.1,0.0,0.0,0.0,0.0
2014-08-18,w000032,4.2,6.5,15.2,18.0,2.7,6.4,南西,12.8,西,南南東,10.0,6.6,曇時々雨,曇一時雨,1008.6,0.0,0.0,0.0,0.0
2014-08-19,w000032,0.3,6.5,6.43,18.0,2.8,6.7,南西,12.6,南南西,南西,10.0,6.5,雨時々曇,曇時々雨,1009.2,0.0,0.0,0.0,0.0
2014-08-20,w000032,2.2,6.5,13.5,17.9,1.9,4.4,南西,8.4,南南西,南南東,9.5,6.5,曇時々雨,曇一時晴,1009.3,0.0,0.0,0.0,0.0
2014-08-21,w000032,0.6,6.5,7.04,17.8,2.0,7.0,西南西,12.1,南西,南,9.8,6.5,雨時々曇、雷を伴う,曇時々雨、雷を伴う,1008.3,0.0,0.0,0.0,0.0
2014-08-22,w000032,2.7,6.5,13.91,17.8,2.1,6.1,南南西,12.6,南南西,南西,9.3,6.4,曇時々晴一時雨、雷を伴う,晴後曇,1007.6,0.0,0.0,0.0,0.0
2014-08-23,w000032,5.8,6.5,18.07,17.7,1.5,3.9,西北西,5.8,西北西,西南西,9.8,6.4,曇一時晴,曇後一時雨,1007.1,0.0,0.0,0.0,0.0
2014-08-24,w000032,0.3,6.5,5.84,17.6,1.0,3.5,南南西,7.1,南,南西,10.0,6.4,大雨時々曇、雷を伴う,曇一時雨,1006.6,0.0,0.0,0.0,0.0
2014-08-25,w000032,1.6,6.5,12.22,17.5,3.2,5.8,南西,11.4,南西,南南西,10.0,6.4,曇一時雨,曇一時雨後時々晴,1005.9,0.0,0.0,0.0,0.0
2014-08-26,w000032,8.1,6.5,21.07,17.4,3.5,6.1,南西,10.5,南西,西,7.3,6.3,晴一時曇,晴時々曇,1007.1,0.0,0.0,0.0,0.0
2014-08-27,w000032,4.2,6.5,15.83,17.3,2.0,4.9,北,8.3,北北西,南西,8.3,6.3,曇時々晴,曇,1009.0,0.0,0.0,0.0,0.0
2014-08-28,w000032,0.2,6.4,6.99,17.2,1.8,3.2,北,5.4,北北東,北北東,9.8,6.3,曇時々雨,曇後一時雨,1010.1,0.0,0.0,0.0,0.0
2014-08-29,w000032,0.0,6.4,6.93,17.1,1.8,6.4,北,11.5,北北東,北北東,10.0,6.3,曇一時雨,曇時々晴後一時雨,1008.8,0.0,0.0,0.0,0.0
2014-08-30,w000032,6.3,6.4,17.68,16.9,2.1,4.0,北,8.1,北,北北東,8.3,6.3,晴時々曇,晴一時曇,1007.4,0.0,0.0,0.0,0.0
2014-08-31,w000032,10.2,6.4,21.89,16.8,2.3,4.7,西南西,7.4,北,北北東,7.8,6.3,晴時々曇,曇時々雨,1006.4,0.0,0.0,0.0,0.0
2014-09-01,w000032,5.2,6.3,15.12,16.7,2.0,4.3,西,6.3,西北西,北北東,9.5,6.3,曇時々晴一時雨,晴一時曇,1007.4,0.0,0.0,0.0,0.0
2014-09-02,w000032,5.0,6.3,15.9,16.5,1.5,3.1,南西,4.5,西南西,北北東,7.8,6.3,曇時々晴,曇時々雨、雷を伴う,1007.2,0.0,0.0,0.0,0.0
2014-09-03,w000032,2.1,6.2,10.74,16.4,2.4,6.6,西,13.2,西北西,南,10.0,6.4,曇時々雨、雷を伴う,大雨一時曇、雷を伴う,1004.1,0.0,0.0,0.0,0.0
2014-09-04,w000032,0.1,6.2,6.84,16.3,1.4,4.5,南西,9.1,南南西,北北東,10.0,6.4,雨時々曇,曇,1005.1,0.0,0.0,0.0,0.0
2014-09-05,w000032,9.8,6.1,21.91,16.2,1.6,4.0,南西,5.4,南西,東南東,6.0,6.4,晴一時曇,晴後曇,1007.8,0.0,0.0,0.0,0.0
2014-09-06,w000032,2.2,6.0,11.01,16.0,1.6,5.9,北,8.3,北北西,北北東,9.3,6.4,曇時々雨一時晴,曇時々雨後晴,1007.2,0.0,0.0,0.0,0.0
2014-09-07,w000032,6.0,6.0,17.56,15.9,2.2,4.0,南西,6.1,北北東,北北東,5.5,6.4,晴一時雨,晴時々曇一時雨,1002.4,0.0,0.0,0.0,0.0
2014-09-08,w000032,10.5,5.9,22.28,15.8,2.6,4.8,北,8.4,北,北,2.5,6.4,晴,晴,1000.5,0.0,0.0,0.0,0.0
2014-09-09,w000032,10.1,5.8,22.09,15.6,2.0,4.3,南西,6.6,南西,南西,4.0,6.5,晴,曇一時晴,1003.4,0.0,0.0,0.0,0.0
2014-09-10,w000032,3.8,5.8,16.14,15.5,1.5,3.9,南西,6.1,南西,西南西,9.8,6.4,曇,晴時々曇,1005.0,0.0,0.0,0.0,0.0
2014-09-11,w000032,8.1,5.7,16.44,15.5,2.0,5.0,北,9.3,北,北北東,6.0,6.4,晴一時薄曇,曇一時晴,1006.1,0.0,0.0,0.0,0.0
2014-09-12,w000032,4.2,5.7,15.82,15.4,1.9,4.0,北,7.2,北,北北東,10.0,6.4,曇一時晴,雨時々曇,1007.2,0.0,0.0,0.0,0.0
2014-09-13,w000032,1.9,5.7,11.48,15.3,1.3,2.6,北北東,5.5,北東,北北東,8.8,6.4,曇一時雨後時々晴,晴,1007.6,0.0,0.0,0.0,0.0
2014-09-14,w000032,6.6,5.7,18.14,15.2,1.6,3.1,北北東,6.7,北東,北北東,6.8,6.4,晴後曇,曇一時雨,1008.1,0.0,0.0,0.0,0.0
2014-09-15,w000032,4.4,5.7,14.98,15.2,2.0,4.4,南南西,7.4,北,北,9.3,6.3,曇後時々晴,曇時々晴,1007.5,0.0,0.0,0.0,0.0
2014-09-16,w000032,10.6,5.7,21.46,15.2,2.4,4.9,北,8.3,北北東,北北東,5.0,6.3,晴一時曇,晴後曇,1008.6,0.0,0.0,0.0,0.0
2014-09-17,w000032,9.6,5.7,20.92,15.1,2.0,4.4,西,6.7,西,東北東,5.0,6.2,晴一時曇,晴時々曇,1009.6,0.0,0.0,0.0,0.0
2014-09-18,w000032,0.1,5.7,8.36,15.1,1.9,4.3,北,7.4,北北東,北北東,8.5,6.2,曇,曇時々雨,1009.5,0.0,0.0,0.0,0.0
2014-09-19,w000032,0.0,5.7,3.24,15.0,1.3,2.8,北,4.9,北東,北北東,10.0,6.1,雨,雨,1008.9,0.0,0.0,0.0,0.0
2014-09-20,w000032,0.0,5.7,5.63,14.9,1.5,2.8,北東,5.2,北北東,北北東,10.0,6.1,雨後曇,曇,1008.0,0.0,0.0,0.0,0.0
2014-09-21,w000032,0.0,5.7,3.72,14.9,1.3,3.3,北,5.2,北,東,10.0,6.0,曇時々雨,曇後一時雨,1010.8,0.0,0.0,0.0,0.0
2014-09-22,w000032,1.4,5.8,10.61,14.8,1.4,3.6,南西,5.3,北北西,北北東,10.0,6.0,曇一時雨,曇,1012.0,0.0,0.0,0.0,0.0
2014-09-23,w000032,0.0,5.8,5.04,14.7,1.4,2.7,北北東,4.9,北東,北北東,10.0,6.0,曇一時雨,雨時々曇,1011.9,0.0,0.0,0.0,0.0
2014-09-24,w000032,0.8,5.8,4.77,14.6,3.4,7.8,南西,14.7,南,南西,9.8,5.9,雨一時曇,雨時々曇,1004.9,0.0,0.0,0.0,0.0
2014-09-25,w000032,8.9,5.8,18.77,14.5,3.5,6.5,北,11.3,北北東,北,4.0,5.9,晴一時曇,晴,1006.3,0.0,0.0,0.0,0.0
2014-09-26,w000032,10.6,5.8,20.61,14.4,2.2,5.9,北,9.8,北,東北東,0.5,5.9,晴,快晴,1009.4,0.0,0.0,0.0,0.0
2014-09-27,w000032,8.5,5.7,19.03,14.3,2.2,4.4,北北西,8.2,北北西,北,2.3,5.9,晴,晴一時曇,1010.6,0.0,0.0,0.0,0.0
2014-09-28,w000032,9.3,5.7,18.44,14.3,2.3,4.1,北,8.0,北北東,北北東,1.5,5.8,晴,快晴,1009.3,0.0,0.0,0.0,0.0
2014-09-29,w000032,10.1,5.7,19.01,14.2,1.6,3.9,西北西,5.9,南西,東南東,0.0,5.8,快晴,晴後曇,1007.5,0.0,0.0,0.0,0.0
2014-09-30,w000032,0.0,5.7,4.11,14.1,1.8,5.6,北,8.7,北,北,10.0,5.8,曇一時雨、雷を伴う,雨時々曇,1009.2,0.0,0.0,0.0,0.0
2014-10-01,w000032,0.0,5.7,3.3,14.0,1.3,2.4,北北東,4.4,北北東,北北東,10.0,5.7,曇一時雨,曇時々雨,1010.2,0.0,0.0,0.0,0.0
2014-10-02,w000032,0.4,5.7,3.0,13.9,1.3,3.4,南西,6.7,西南西,北北東,9.0,5.7,雨後曇,晴一時曇,1005.4,0.0,0.0,0.0,0.0
2014-10-03,w000032,9.2,5.7,17.35,13.8,2.0,4.2,北,7.4,北,北西,0.8,5.7,晴,快晴,1005.2,0.0,0.0,0.0,0.0
2014-10-04,w000032,10.0,5.7,19.64,13.8,2.9,5.7,北,13.5,北東,北北東,3.5,5.6,晴後一時薄曇,曇,1006.8,0.0,0.0,0.0,0.0
2014-10-05,w000032,2.1,5.7,10.81,13.7,5.8,11.1,北北東,20.7,北北東,北北東,10.0,5.6,曇,曇一時雨,1001.5,0.0,0.0,0.0,0.0
2014-10-06,w000032,7.6,5.7,16.22,13.7,4.7,9.3,北,17.7,北北東,北,4.0,5.5,晴一時雨,晴一時曇,1008.7,0.0,0.0,0.0,0.0
2014-10-07,w000032,9.8,5.7,19.39,13.6,2.4,6.2,北,10.6,北,北北東,3.0,5.5,晴,晴一時曇,1014.9,0.0,0.0,0.0,0.0
2014-10-08,w000032,9.9,5.7,18.8,13.6,2.7,4.8,北,6.9,北,北,0.0,5.4,快晴,快晴,1014.5,0.0,0.0,0.0,0.0
2014-10-09,w000032,9.9,5.8,18.67,13.6,2.4,3.8,北,7.1,北,北北東,0.8,5.3,晴,快晴,1012.6,0.0,0.0,0.0,0.0
2014-10-10,w000032,9.0,5.8,18.19,13.6,2.2,4.5,北北東,10.1,北東,北北東,3.3,5.2,晴,晴時々薄曇,1011.9,0.0,0.0,0.0,0.0
2014-10-11,w000032,1.7,5.9,9.95,13.6,3.3,5.3,北北東,12.8,北東,北北東,9.8,5.2,曇,曇後一時雨,1011.0,0.0,0.0,0.0,0.0
2014-10-12,w000032,0.1,5.9,3.89,13.6,4.5,7.7,北東,19.1,北東,北北東,10.0,5.1,曇時々雨,大雨時々曇,1002.8,0.0,0.0,0.0,0.0
2014-10-13,w000032,0.3,6.0,5.59,13.5,6.6,12.7,北,24.2,北北西,北北東,9.8,5.0,雨一時曇,曇時々雨後晴,992.0,0.0,0.0,0.0,0.0
2014-10-14,w000032,8.9,6.1,16.83,13.5,3.7,7.1,北,12.8,北北東,北北東,2.5,4.9,晴,晴,1010.1,0.0,0.0,0.0,0.0
2014-10-15,w000032,9.8,6.1,18.29,13.5,1.4,3.7,北,6.8,北北西,東,0.8,4.9,快晴,晴,1013.5,0.0,0.0,0.0,0.0
2014-10-16,w000032,7.1,6.1,14.93,13.4,2.4,6.2,西北西,12.2,西,西北西,4.5,4.8,晴一時曇,晴後一時曇,1015.2,0.0,0.0,0.0,0.0
2014-10-17,w000032,8.8,6.1,16.41,13.3,1.5,4.6,西,6.5,西北西,東,4.0,4.8,晴一時曇,晴時々薄曇,1017.0,0.0,0.0,0.0,0.0
2014-10-18,w000032,9.9,6.1,17.53,13.2,1.6,3.5,西,5.9,西,東,2.5,4.8,晴,快晴,1018.1,0.0,0.0,0.0,0.0
2014-10-19,w000032,9.8,6.1,17.11,13.1,1.5,3.1,西北西,5.6,東,北東,2.5,4.8,晴一時薄曇,晴一時曇,1018.7,0.0,0.0,0.0,0.0
2014-10-20,w000032,0.4,6.0,6.56,12.9,1.3,3.7,西北西,5.8,西,北北東,7.8,4.9,曇後一時雨,曇一時晴,1015.5,0.0,0.0,0.0,0.0
2014-10-21,w000032,1.0,6.0,5.62,12.8,2.5,7.5,南西,13.0,南西,南西,10.0,4.9,曇時々雨一時晴,大雨時々曇、雷を伴う,1011.0,0.0,0.0,0.0,0.0
2014-10-22,w000032,3.7,5.9,11.38,12.6,3.8,8.7,北,15.5,北,北北東,7.3,5.0,曇一時雨後晴、雷を伴う,晴一時曇,1007.8,0.0,0.0,0.0,0.0
2014-10-23,w000032,9.8,5.8,16.94,12.4,3.1,5.7,北,10.1,北北東,北,2.3,5.0,晴,晴,1013.8,0.0,0.0,0.0,0.0
2014-10-24,w000032,7.8,5.7,14.82,12.2,1.5,3.6,南西,5.2,南西,東,4.3,5.1,晴一時曇,晴,1015.6,0.0,0.0,0.0,0.0
2014-10-25,w000032,9.0,5.6,15.28,12.0,1.5,3.6,南西,5.3,南西,東,3.8,5.1,晴,晴時々曇,1016.4,0.0,0.0,0.0,0.0
2014-10-26,w000032,3.6,5.6,9.21,11.9,1.7,3.9,北,6.6,西南西,北北東,8.5,5.1,晴時々曇一時雨、雷を伴う,晴,1013.8,0.0,0.0,0.0,0.0
2014-10-27,w000032,8.3,5.5,13.25,11.7,2.3,6.5,北,10.8,北,北,0.5,5.2,晴一時曇,快晴,1014.3,0.0,0.0,0.0,0.0
2014-10-28,w000032,9.6,5.4,16.9,11.5,1.8,3.8,北北東,9.2,北北東,北東,0.0,5.2,快晴,晴,1018.9,0.0,0.0,0.0,0.0
2014-10-29,w000032,5.1,5.3,11.19,11.4,1.4,3.5,南西,5.3,西南西,東北東,7.8,5.3,曇一時晴,曇,1020.5,0.0,0.0,0.0,0.0
2014-10-30,w000032,5.5,5.3,11.79,11.2,1.3,3.1,南西,4.5,西南西,東北東,10.0,5.3,曇,曇一時雨,1019.2,0.0,0.0,0.0,0.0
2014-10-31,w000032,0.4,5.2,5.28,11.1,1.4,2.7,東南東,5.1,東,東,10.0,5.3,曇時々雨,曇一時雨,1013.9,0.0,0.0,0.0,0.0
2014-11-01,w000032,0.1,5.2,3.35,10.9,1.3,3.6,西,6.0,西北西,南南西,10.0,5.4,雨時々曇,曇時々雨,1008.9,0.0,0.0,0.0,0.0
2014-11-02,w000032,1.4,5.1,6.46,10.8,3.8,9.5,西北西,19.3,西北西,西北西,9.8,5.4,曇後一時雨,曇時々晴,1008.2,0.0,0.0,0.0,0.0
2014-11-03,w000032,7.9,5.1,13.88,10.6,3.2,5.8,北北西,10.3,西北西,北西,3.0,5.4,晴,快晴,1013.0,0.0,0.0,0.0,0.0
2014-11-04,w000032,9.2,5.0,15.62,10.5,1.4,3.4,北西,5.9,北西,東北東,0.0,5.5,快晴,快晴,1016.0,0.0,0.0,0.0,0.0
2014-11-05,w000032,9.2,4.9,15.5,10.3,1.6,3.0,北,5.6,北北西,東北東,0.0,5.5,快晴,晴,1014.8,0.0,0.0,0.0,0.0
2014-11-06,w000032,5.5,4.9,11.64,10.2,2.2,5.5,北,8.4,北,北,2.3,5.6,晴一時曇,快晴,1013.2,0.0,0.0,0.0,0.0
2014-11-07,w000032,6.5,4.8,11.65,10.0,1.2,3.4,北,5.6,北,東北東,2.3,5.7,晴,曇時々晴,1017.8,0.0,0.0,0.0,0.0
2014-11-08,w000032,0.0,4.7,2.26,9.9,1.6,3.6,北,5.9,北,北北東,10.0,5.7,曇時々雨,雨一時曇,1019.0,0.0,0.0,0.0,0.0
2014-11-09,w000032,3.0,4.6,8.23,9.8,2.3,6.4,北,10.5,北,北北東,7.3,5.8,曇一時雨後晴,晴,1015.1,0.0,0.0,0.0,0.0
2014-11-10,w000032,6.5,4.6,12.83,9.6,2.2,5.3,北,10.6,北北東,北東,7.0,5.8,晴一時曇,晴,1013.2,0.0,0.0,0.0,0.0
2014-11-11,w000032,6.6,4.5,11.96,9.5,1.9,4.9,西北西,7.3,西北西,東,6.0,5.9,晴時々曇,曇時々晴,1010.4,0.0,0.0,0.0,0.0
2014-11-12,w000032,2.8,4.5,6.4,9.4,4.9,10.7,西北西,17.7,西北西,西北西,7.3,5.9,曇一時雨後晴,曇時々雨,1010.4,0.0,0.0,0.0,0.0
2014-11-13,w000032,0.7,4.5,5.39,9.3,3.7,8.4,西北西,14.5,西,北西,9.5,5.9,曇一時雨,曇一時雨,1017.3,0.0,0.0,0.0,0.0
2014-11-14,w000032,2.8,4.5,8.99,9.3,2.8,7.3,西北西,11.8,西北西,北北西,7.8,5.9,曇時々晴一時雨,晴時々曇,1020.8,0.0,0.0,0.0,0.0
2014-11-15,w000032,7.7,4.5,12.76,9.2,1.7,4.5,北,7.6,北,東北東,2.5,5.8,晴,晴後曇,1023.5,0.0,0.0,0.0,0.0
2014-11-16,w000032,2.3,4.5,8.86,9.2,1.2,3.9,南西,5.8,西南西,東,9.5,5.8,曇,晴後曇,1021.1,0.0,0.0,0.0,0.0
2014-11-17,w000032,0.3,4.5,3.59,9.1,1.5,4.7,北,7.9,北,東,8.3,5.7,曇一時雨,晴一時薄曇,1018.5,0.0,0.0,0.0,0.0
2014-11-18,w000032,9.1,4.6,13.5,9.1,2.2,5.5,北,8.7,北北西,北,0.3,5.7,晴,快晴,1020.5,0.0,0.0,0.0,0.0
2014-11-19,w000032,8.8,4.6,13.08,9.1,1.5,2.9,北北西,5.5,北,東北東,1.3,5.6,晴後一時薄曇,晴時々薄曇,1021.2,0.0,0.0,0.0,0.0
2014-11-20,w000032,7.3,4.6,12.29,9.0,1.6,4.2,西北西,6.5,西北西,東,4.3,5.5,晴時々曇,晴,1020.1,0.0,0.0,0.0,0.0
2014-11-21,w000032,0.7,4.6,4.41,9.0,1.5,3.2,東南東,6.8,南東,東北東,5.5,5.5,曇後時々雨,晴,1019.3,0.0,0.0,0.0,0.0
2014-11-22,w000032,8.9,4.6,12.7,8.9,1.3,2.8,南西,4.5,北北東,東北東,0.8,5.4,晴,晴,1018.6,0.0,0.0,0.0,0.0
2014-11-23,w000032,6.3,4.6,11.23,8.8,1.4,2.3,南東,4.5,南東,東北東,7.5,5.4,薄曇時々晴,晴時々薄曇,1018.5,0.0,0.0,0.0,0.0
2014-11-24,w000032,4.3,4.6,8.47,8.7,1.7,3.9,南東,8.3,南西,東北東,6.8,5.4,曇時々晴,曇時々雨,1014.1,0.0,0.0,0.0,0.0
2014-11-25,w000032,2.7,4.5,7.63,8.6,3.8,7.8,南西,16.5,西,北,9.0,5.5,曇時々晴一時雨,曇時々晴,1006.4,0.0,0.0,0.0,0.0
2014-11-26,w000032,1.4,4.5,6.06,8.6,2.4,6.9,北,12.2,北北東,北北東,7.5,5.5,曇時々雨後一時晴,快晴,1010.9,0.0,0.0,0.0,0.0
2014-11-27,w000032,8.3,4.5,12.6,8.5,1.3,3.5,北北西,6.1,北,北東,1.8,5.5,快晴,晴一時曇,1017.8,0.0,0.0,0.0,0.0
2014-11-28,w000032,1.9,4.4,6.73,8.4,2.3,5.8,西,11.7,南西,北東,10.0,5.6,曇一時雨,曇一時雨,1013.7,0.0,0.0,0.0,0.0
2014-11-29,w000032,3.7,4.4,7.74,8.3,2.3,5.3,西,9.6,西,北,6.3,5.6,晴時々曇,晴一時薄曇,1014.2,0.0,0.0,0.0,0.0
2014-11-30,w000032,0.3,4.3,1.64,8.2,2.0,6.6,西南西,11.7,南南東,北東,9.5,5.7,雨時々曇,曇時々雨,1007.2,0.0,0.0,0.0,0.0
2014-12-01,w000032,0.2,4.3,3.2,8.1,7.2,12.4,西北西,19.3,西北西,西北西,10.0,5.7,曇時々雨一時晴,雨時々曇,1008.6,0.0,0.0,0.0,0.0
2014-12-02,w000032,0.4,4.2,3.81,8.0,3.4,6.1,北北西,13.4,北北西,北西,9.5,5.8,雨一時曇,雨時々曇一時晴,1016.3,0.0,0.0,0.0,0.0
2014-12-03,w000032,0.1,4.2,3.81,8.0,2.6,8.2,西北西,13.5,南南西,西南西,9.5,5.8,曇時々雨一時晴,雨時々曇,1017.1,0.0,0.0,0.0,0.0
2014-12-04,w000032,0.9,4.1,3.94,7.9,3.2,7.8,西北西,13.5,西,北西,9.8,5.9,雨時々曇一時晴,雨一時曇,1014.1,0.0,0.0,0.0,0.0
2014-12-05,w000032,0.3,4.1,3.38,7.8,3.3,9.1,西北西,17.8,西,北西,10.0,5.9,雨一時曇,雨時々曇,1014.4,0.0,0.0,0.0,0.0
2014-12-06,w000032,3.4,4.0,7.35,7.8,3.4,6.7,北北西,13.8,北,北西,6.8,6.0,雨時々曇一時晴,晴一時曇,1017.5,0.0,0.0,0.0,0.0
2014-12-07,w000032,0.5,4.0,4.28,7.7,1.1,2.9,南東,4.6,南東,東南東,7.8,6.0,曇一時雨,曇時々晴,1020.8,0.0,0.0,0.0,0.0
2014-12-08,w000032,1.1,3.9,4.49,7.6,1.7,5.5,北,8.4,北,北北東,7.0,6.1,曇時々雨一時晴,晴,1021.2,0.0,0.0,0.0,0.0
2014-12-09,w000032,7.8,3.9,11.74,7.5,1.9,4.9,北,9.2,北北西,東北東,2.8,6.2,晴後一時薄曇,曇後一時晴,1025.9,0.0,0.0,0.0,0.0
2014-12-10,w000032,1.6,3.8,6.16,7.4,1.6,3.3,北,6.0,北,東北東,9.3,6.2,曇一時雨,雨一時曇,1019.9,0.0,0.0,0.0,0.0
2014-12-11,w000032,0.0,3.8,1.4,7.4,2.1,5.4,西北西,9.8,西北西,北西,10.0,6.3,雨時々曇,曇一時晴,1015.5,0.0,0.0,0.0,0.0
2014-12-12,w000032,0.5,3.7,3.78,7.3,2.8,7.0,西北西,11.9,西北西,北西,9.3,6.3,曇一時雨,雨時々曇一時晴,1016.9,0.0,0.0,0.0,0.0
2014-12-13,w000032,0.8,3.7,3.95,7.3,3.3,6.6,北西,12.7,北西,北西,9.5,6.4,雨時々曇一時晴,曇時々雨後一時晴,1019.7,0.0,0.0,0.0,0.0
2014-12-14,w000032,3.7,3.7,7.24,7.2,2.7,5.8,北北西,10.0,北西,北北西,6.0,6.4,晴時々曇一時雨,晴時々曇,1023.8,0.0,0.0,0.0,0.0
2014-12-15,w000032,5.3,3.6,10.31,7.2,1.2,2.9,北北東,6.2,東南東,北東,7.8,6.4,晴後曇,雨,1022.9,0.0,0.0,0.0,0.0
2014-12-16,w000032,0.2,3.6,2.23,7.2,4.1,9.8,西北西,18.9,西,北西,10.0,6.4,雨一時曇,雨一時曇後みぞれ,1012.1,0.0,0.0,0.0,0.0
2014-12-17,w000032,0.0,3.6,2.09,7.2,3.9,7.1,西北西,15.3,北西,北西,10.0,6.4,みぞれ一時雨、雷を伴う,曇時々みぞれ,1017.2,0.0,0.0,0.0,0.0
2014-12-18,w000032,8.4,3.6,12.45,7.2,3.4,7.1,北西,14.8,北,北北西,3.0,6.4,晴,晴,1025.3,0.0,0.0,0.0,0.0
2014-12-19,w000032,3.4,3.7,7.03,7.2,1.4,2.9,北,6.2,東南東,北北東,5.3,6.4,晴後曇,大雨一時曇,1025.0,0.0,0.0,0.0,0.0
2014-12-20,w000032,0.7,3.7,4.14,7.3,2.6,7.2,西北西,11.6,西,西北西,8.8,6.3,曇時々雨一時晴,晴一時曇,1014.7,0.0,0.0,0.0,0.0
2014-12-21,w000032,1.4,3.7,5.28,7.3,2.7,7.6,西北西,16.5,西,北北西,8.0,6.3,曇時々雨,雨時々曇一時晴,1017.1,0.0,0.0,0.0,0.0
2014-12-22,w000032,2.9,3.7,7.09,7.3,2.8,6.9,西北西,12.9,北西,北西,9.8,6.3,雨時々曇,曇一時雨,1020.3,0.0,0.0,0.0,0.0
2014-12-23,w000032,2.1,3.8,4.5,7.3,1.2,2.9,北西,5.2,北北西,東,7.0,6.2,曇時々晴,晴後曇一時雨,1021.8,0.0,0.0,0.0,0.0
2014-12-24,w000032,1.8,3.8,4.76,7.4,1.5,5.4,西北西,10.6,西北西,東南東,9.5,6.2,曇一時雨,晴時々曇,1017.4,0.0,0.0,0.0,0.0
2014-12-25,w000032,8.5,3.8,11.89,7.4,2.7,7.0,西北西,12.6,西北西,北北西,1.0,6.2,晴,快晴,1019.1,0.0,0.0,0.0,0.0
2014-12-26,w000032,8.1,3.8,11.99,7.4,1.4,3.3,北,6.6,西北西,東北東,2.5,6.2,晴,晴,1022.3,0.0,0.0,0.0,0.0
2014-12-27,w000032,8.2,3.8,10.25,7.4,1.3,2.8,南東,5.2,北北東,東,7.5,6.2,薄曇時々晴,曇時々晴,1022.8,0.0,0.0,0.0,0.0
2014-12-28,w000032,3.8,3.8,7.91,7.4,1.2,3.0,北,5.0,北北西,東,10.0,6.2,曇一時晴,曇後晴,1016.2,0.0,0.0,0.0,0.0
2014-12-29,w000032,4.2,3.7,8.09,7.3,1.9,4.6,北,8.9,北,北,6.5,6.2,晴時々曇,曇一時雨,1011.2,0.0,0.0,0.0,0.0
2014-12-30,w000032,6.5,3.7,9.57,7.3,2.2,6.8,西,10.6,西北西,西北西,3.8,6.3,晴,快晴,1013.9,0.0,0.0,0.0,0.0
2014-12-31,w000032,1.5,3.7,4.45,7.3,4.6,13.3,西北西,22.6,南南西,西北西,5.3,6.3,晴時々曇一時雨,晴時々雪,1011.9,0.0,0.0,0.0,0.0
2015-01-01,w000032,1.3,3.6,5.46,7.3,4.7,7.9,北西,15.9,北西,北西,6.5,6.4,雪時々曇,晴後雪一時曇、みぞれを伴う,1016.7,0.0,0.0,0.0,0.0
2015-01-02,w000032,2.1,3.6,6.49,7.2,3.6,7.4,西北西,13.5,北西,北西,9.8,6.5,みぞれ時々曇一時晴,晴時々曇,1018.9,0.0,0.0,0.0,0.0
2015-01-03,w000032,5.1,3.5,8.9,7.2,1.2,3.3,西北西,5.7,西北西,東,8.0,6.5,曇一時晴,曇,1019.5,0.0,0.0,0.0,0.0
2015-01-04,w000032,2.3,3.5,7.0,7.2,1.9,5.9,西北西,9.4,西北西,南南西,7.3,6.6,曇一時晴,晴,1014.5,0.0,0.0,0.0,0.0
2015-01-05,w000032,3.1,3.4,7.99,7.1,1.4,3.3,南西,7.6,東,東北東,7.0,6.7,曇一時晴,曇時々雨一時晴,1014.2,0.0,0.0,0.0,0.0
2015-01-06,w000032,3.0,3.4,5.54,7.1,3.8,8.8,西北西,16.9,南西,西北西,5.8,6.7,曇一時雨後晴,晴一時曇,1006.8,0.0,0.0,0.0,0.0
2015-01-07,w000032,6.6,3.3,10.94,7.1,2.0,5.8,北,10.3,北,北,4.5,6.8,晴,晴一時曇,1012.6,0.0,0.0,0.0,0.0
