date,局ID,日平均気温(毎正時の平均値),日最高気温(毎正時の最大値),日最低気温(毎正時の最小値),相対湿度(0時時点),相対湿度(6時時点),相対湿度(12時時点),相対湿度(18時時点),1時間降水量の日最大,降水量の積算値(0時-6時),降水量の積算値(6時-12時),降水量の積算値(12時-18時),降水量の積算値(18時-24時)
2014-07-13,00094421171,23.6,25.1,22.6,100.0,100.0,100.0,100.0,2.5,3.5,0.0,0.5,0.0
2014-07-14,00094421171,21.8,23.2,20.7,99.9,99.9,99.9,100.0,3.0,1.0,3.5,1.5,0.0
2014-07-15,00094421171,23.0,24.2,21.2,99.9,99.9,100.0,100.0,5.0,5.5,8.5,0.5,0.0
2014-07-16,00094421171,23.4,23.9,22.8,100.0,99.9,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-07-17,00094421171,24.4,27.1,23.4,100.0,100.0,97.7,98.7,0.0,0.0,0.0,0.0,0.0
2014-07-18,00094421171,24.9,29.6,22.2,98.1,99.3,83.5,94.7,0.0,0.0,0.0,0.0,0.0
2014-07-19,00094421171,25.4,30.4,23.0,97.5,99.0,85.3,97.5,0.0,0.0,0.0,0.0,0.0
2014-07-20,00094421171,24.9,28.4,22.6,100.0,99.9,91.4,98.4,0.0,0.0,0.0,0.0,0.0
2014-07-21,00094421171,24.5,29.1,22.5,99.9,99.9,91.1,95.6,0.0,0.0,0.0,0.0,0.0
2014-07-22,00094421171,25.1,28.4,22.1,99.9,99.9,91.8,97.8,0.0,0.0,0.0,0.0,0.0
2014-07-23,00094421171,25.5,27.7,24.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-07-24,00094421171,26.6,28.8,25.4,100.0,100.0,97.5,99.8,0.0,0.0,0.0,0.0,0.0
2014-07-25,00094421171,25.8,27.4,25.1,100.0,100.0,100.0,100.0,0.5,0.0,0.5,0.0,0.0
2014-07-26,00094421171,25.9,27.8,25.1,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2014-07-27,00094421171,25.8,28.8,23.4,100.0,100.0,86.5,84.2,0.0,0.0,0.0,0.0,0.0
2014-07-28,00094421171,25.4,30.3,22.3,74.7,92.5,62.2,78.4,0.0,0.0,0.0,0.0,0.0
2014-07-29,00094421171,26.7,32.3,22.5,68.0,93.1,66.8,78.2,0.0,0.0,0.0,0.0,0.0
2014-07-30,00094421171,28.5,35.0,24.5,88.4,96.9,66.1,80.4,0.0,0.0,0.0,0.0,0.0
2014-07-31,00094421171,24.8,27.8,22.8,95.5,98.2,100.0,99.9,3.0,0.0,0.0,4.5,1.0
2014-08-01,00094421171,24.8,29.1,22.8,99.4,97.8,92.4,99.9,11.0,0.0,7.0,14.0,5.0
2014-08-02,00094421171,24.3,25.7,22.8,99.9,99.9,100.0,98.5,3.0,2.0,6.5,6.5,1.5
2014-08-03,00094421171,25.1,25.9,23.3,99.4,100.0,100.0,99.9,25.0,0.5,38.5,0.5,37.0
2014-08-04,00094421171,24.7,25.4,23.3,100.0,100.0,99.9,100.0,23.5,0.0,18.5,35.0,2.0
2014-08-05,00094421171,25.3,26.1,23.7,100.0,100.0,100.0,100.0,5.0,5.0,0.5,0.0,0.0
2014-08-06,00094421171,26.1,30.7,24.3,100.0,100.0,97.7,97.9,0.0,0.0,0.0,0.0,0.0
2014-08-07,00094421171,26.7,32.9,23.4,100.0,99.9,75.5,87.7,0.0,0.0,0.0,0.0,0.0
2014-08-08,00094421171,26.5,29.6,24.4,97.7,97.0,88.2,86.7,0.0,0.0,0.0,0.0,0.0
2014-08-09,00094421171,26.3,30.3,23.7,85.0,78.3,69.8,86.4,0.0,0.0,0.0,0.0,0.0
2014-08-10,00094421171,23.6,24.7,22.8,97.9,99.9,98.4,97.9,0.0,0.0,0.0,0.0,0.0
2014-08-11,00094421171,24.1,28.0,21.6,100.0,99.1,76.9,97.0,0.0,0.0,0.0,0.0,0.0
2014-08-12,00094421171,23.7,27.6,21.6,99.9,99.9,95.4,97.6,0.0,0.0,0.0,0.0,0.0
2014-08-13,00094421171,24.8,29.6,22.3,99.9,99.5,76.2,99.1,0.0,0.0,0.0,0.0,0.0
2014-08-14,00094421171,24.9,25.9,23.6,99.9,99.9,100.0,100.0,0.5,0.0,1.0,0.5,0.0
2014-08-15,00094421171,25.2,25.9,24.2,100.0,100.0,100.0,100.0,14.5,0.0,23.0,9.0,1.5
2014-08-16,00094421171,24.4,26.2,23.2,100.0,100.0,99.5,100.0,1.0,0.0,2.0,0.0,0.0
2014-08-17,00094421171,25.3,28.9,23.3,100.0,99.9,85.6,100.0,0.0,0.0,0.0,0.0,0.0
2014-08-18,00094421171,24.3,25.5,23.6,100.0,100.0,100.0,100.0,6.0,0.0,11.5,0.0,0.5
2014-08-19,00094421171,24.6,25.8,23.1,100.0,100.0,100.0,100.0,6.0,0.5,6.0,6.0,0.5
2014-08-20,00094421171,24.9,26.1,23.5,100.0,99.9,99.7,100.0,0.5,0.5,1.0,0.0,0.0
2014-08-21,00094421171,24.3,26.4,22.8,100.0,100.0,100.0,99.9,14.0,0.0,0.0,39.5,0.0
2014-08-22,00094421171,24.1,26.2,22.1,100.0,99.9,99.7,99.5,5.0,0.5,6.5,0.0,0.0
2014-08-23,00094421171,25.0,29.8,22.5,98.8,99.9,82.3,98.4,0.0,0.0,0.0,0.0,0.0
2014-08-24,00094421171,24.2,24.8,22.3,100.0,100.0,100.0,100.0,15.5,0.0,26.5,0.5,0.0
2014-08-25,00094421171,25.2,25.7,24.4,100.0,100.0,100.0,100.0,3.0,0.0,3.5,2.0,0.0
2014-08-26,00094421171,25.2,28.8,23.2,100.0,100.0,94.3,98.6,3.5,0.0,0.0,4.0,0.0
2014-08-27,00094421171,24.7,27.8,22.9,99.6,99.9,96.5,97.9,0.0,0.0,0.0,0.0,0.0
2014-08-28,00094421171,23.0,24.3,22.1,98.0,97.7,99.9,99.9,0.5,0.0,0.0,0.5,0.0
2014-08-29,00094421171,22.3,23.4,20.7,98.5,99.4,98.9,99.9,3.0,0.0,0.0,3.0,0.0
2014-08-30,00094421171,23.6,28.8,20.7,99.9,99.9,80.9,89.0,0.0,0.0,0.0,0.0,0.0
2014-08-31,00094421171,24.3,29.8,21.5,95.3,96.9,74.6,97.5,0.0,0.0,0.0,0.0,0.0
2014-09-01,00094421171,23.9,26.8,22.2,98.0,99.8,98.1,97.9,0.0,0.0,0.0,0.0,0.0
2014-09-02,00094421171,24.5,28.6,22.0,99.9,99.9,83.3,99.2,0.0,0.0,0.0,0.0,0.0
2014-09-03,00094421171,23.9,25.2,22.4,99.1,99.9,100.0,99.9,17.0,1.0,0.0,1.0,34.0
2014-09-04,00094421171,22.8,24.4,21.7,99.9,99.9,99.9,99.5,11.5,13.0,4.5,0.0,0.0
2014-09-05,00094421171,24.6,29.8,21.3,99.7,98.5,87.8,91.7,0.0,0.0,0.0,0.0,0.0
2014-09-06,00094421171,24.4,27.8,22.4,99.9,99.9,99.4,99.2,0.5,0.0,0.0,0.5,0.5
2014-09-07,00094421171,25.2,29.9,22.3,99.9,99.9,85.6,96.0,0.0,0.0,0.0,0.0,0.0
2014-09-08,00094421171,25.2,30.6,22.6,99.9,93.5,85.5,87.4,0.0,0.0,0.0,0.0,0.0
2014-09-09,00094421171,24.1,29.1,20.8,68.6,80.3,70.1,96.6,0.0,0.0,0.0,0.0,0.0
2014-09-10,00094421171,24.0,29.2,21.6,97.9,97.8,77.0,97.5,0.0,0.0,0.0,0.0,0.0
2014-09-11,00094421171,24.0,29.4,20.4,98.0,97.4,71.0,86.6,0.0,0.0,0.0,0.0,0.0
2014-09-12,00094421171,23.1,27.8,20.4,62.7,74.9,64.9,86.3,0.0,0.0,0.0,0.0,0.0
2014-09-13,00094421171,21.3,23.9,19.5,84.5,99.3,89.2,91.1,0.5,0.5,0.0,0.0,0.0
2014-09-14,00094421171,22.6,27.0,19.1,76.9,88.4,66.3,75.4,0.0,0.0,0.0,0.0,0.0
2014-09-15,00094421171,22.8,26.5,20.8,99.2,98.2,79.9,86.1,0.0,0.0,0.0,0.0,0.0
2014-09-16,00094421171,23.8,28.1,20.8,84.9,97.3,63.0,88.5,0.0,0.0,0.0,0.0,0.0
2014-09-17,00094421171,23.5,28.0,20.6,76.5,78.5,69.4,82.5,0.0,0.0,0.0,0.0,0.0
2014-09-18,00094421171,21.8,25.2,20.4,73.2,69.9,71.1,80.4,0.0,0.0,0.0,0.0,0.0
2014-09-19,00094421171,17.6,20.8,15.9,71.6,99.9,99.9,99.9,3.0,2.0,5.0,10.5,5.0
2014-09-20,00094421171,17.0,18.4,15.2,99.9,99.9,97.9,97.7,1.0,3.5,1.0,0.0,0.0
2014-09-21,00094421171,18.9,19.8,17.5,96.8,99.9,99.9,99.9,4.0,0.0,4.0,2.0,0.0
2014-09-22,00094421171,21.4,24.4,19.4,99.9,99.9,96.0,96.4,1.5,0.0,1.5,0.0,0.0
2014-09-23,00094421171,21.9,23.2,20.9,96.1,96.2,85.2,97.9,1.5,0.0,0.0,0.0,3.5
2014-09-24,00094421171,22.4,24.1,21.0,99.9,99.9,99.9,99.9,9.5,0.0,19.5,9.0,0.5
2014-09-25,00094421171,22.5,27.5,19.6,99.9,99.9,81.7,85.4,1.0,2.0,0.0,0.0,0.0
2014-09-26,00094421171,21.6,26.6,18.5,88.2,86.2,65.2,84.4,0.0,0.0,0.0,0.0,0.0
2014-09-27,00094421171,23.0,28.6,19.0,87.0,92.5,69.0,96.5,0.0,0.0,0.0,0.0,0.0
2014-09-28,00094421171,23.5,28.1,20.7,94.5,97.5,70.5,81.5,0.0,0.0,0.0,0.0,0.0
2014-09-29,00094421171,22.3,27.2,19.2,79.8,88.5,67.3,87.8,0.0,0.0,0.0,0.0,0.0
2014-09-30,00094421171,20.7,22.0,19.0,98.4,99.2,99.5,95.0,3.0,0.0,3.5,0.0,0.5
2014-10-01,00094421171,19.8,22.0,18.3,99.9,99.9,96.8,99.8,3.0,5.5,0.0,0.0,3.5
2014-10-02,00094421171,21.0,22.0,19.9,99.9,99.9,99.9,99.9,8.0,0.5,8.0,16.0,0.0
2014-10-03,00094421171,20.3,25.3,17.5,99.9,98.0,74.9,86.6,0.0,0.0,0.0,0.0,0.0
2014-10-04,00094421171,20.3,25.1,17.2,93.8,80.6,64.2,66.3,0.0,0.0,0.0,0.0,0.0
2014-10-05,00094421171,20.5,23.9,18.5,75.2,79.8,75.3,94.6,0.0,0.0,0.0,0.0,0.0
2014-10-06,00094421171,19.0,23.3,15.9,91.8,91.9,64.6,66.5,0.0,0.0,0.0,0.0,0.0
2014-10-07,00094421171,18.1,23.5,14.7,71.2,73.7,51.4,67.7,0.0,0.0,0.0,0.0,0.0
2014-10-08,00094421171,19.6,25.9,14.9,62.8,76.9,61.2,72.7,0.0,0.0,0.0,0.0,0.0
2014-10-09,00094421171,22.1,27.6,18.4,84.0,85.6,68.6,82.1,0.0,0.0,0.0,0.0,0.0
2014-10-10,00094421171,23.1,29.0,19.9,89.5,88.8,62.8,82.8,0.0,0.0,0.0,0.0,0.0
2014-10-11,00094421171,21.8,23.3,20.8,80.3,77.5,73.8,71.4,0.0,0.0,0.0,0.0,0.0
2014-10-12,00094421171,21.9,23.7,20.8,72.9,79.0,75.2,87.9,0.0,0.0,0.0,0.0,0.0
2014-10-13,00094421171,19.1,21.7,17.6,83.6,99.9,99.9,92.2,8.5,26.5,21.5,0.5,0.0
2014-10-14,00094421171,17.1,22.0,13.6,97.7,94.9,60.5,75.3,0.0,0.0,0.0,0.0,0.0
2014-10-15,00094421171,15.4,20.8,12.1,78.2,72.7,57.2,73.0,0.0,0.0,0.0,0.0,0.0
2014-10-16,00094421171,17.1,20.8,14.4,68.8,88.7,65.9,69.8,0.0,0.0,0.0,0.0,0.0
2014-10-17,00094421171,17.3,22.7,14.3,74.7,67.5,53.7,74.0,0.0,0.0,0.0,0.0,0.0
2014-10-18,00094421171,17.7,24.2,14.3,77.2,82.4,63.3,82.4,0.0,0.0,0.0,0.0,0.0
2014-10-19,00094421171,18.9,25.0,15.3,74.6,95.2,66.6,75.9,0.0,0.0,0.0,0.0,0.0
2014-10-20,00094421171,18.9,21.6,16.8,96.6,98.0,85.1,98.2,0.0,0.0,0.0,0.0,0.0
2014-10-21,00094421171,20.3,22.3,19.0,99.3,99.9,99.9,99.9,10.5,0.0,1.0,0.0,22.5
2014-10-22,00094421171,19.4,22.4,15.3,99.9,99.9,95.6,91.7,3.5,6.5,0.0,0.5,0.0
2014-10-23,00094421171,16.3,21.0,13.7,93.6,87.5,68.6,82.9,0.0,0.0,0.0,0.0,0.0
2014-10-24,00094421171,17.3,23.1,14.1,85.3,96.9,74.5,92.0,0.0,0.0,0.0,0.0,0.0
2014-10-25,00094421171,18.8,24.2,15.5,98.2,99.5,77.4,93.9,0.0,0.0,0.0,0.0,0.0
2014-10-26,00094421171,19.9,24.7,17.9,90.8,99.0,76.5,99.0,1.0,0.0,0.0,0.0,1.5
2014-10-27,00094421171,17.6,23.2,13.2,99.9,99.4,79.1,81.5,0.0,0.0,0.0,0.0,0.0
2014-10-28,00094421171,14.8,20.4,11.6,63.4,69.7,52.4,62.2,0.0,0.0,0.0,0.0,0.0
2014-10-29,00094421171,15.3,18.6,12.6,62.0,86.4,71.0,80.2,0.0,0.0,0.0,0.0,0.0
2014-10-30,00094421171,17.6,22.5,15.0,81.8,93.4,74.5,80.0,0.0,0.0,0.0,0.0,0.0
2014-10-31,00094421171,18.0,20.0,16.9,90.6,95.7,84.3,99.9,1.0,0.0,0.0,1.0,1.5
2014-11-01,00094421171,18.6,19.6,17.2,99.9,99.9,99.9,99.9,0.5,0.0,0.5,0.5,0.5
2014-11-02,00094421171,16.8,19.2,14.1,99.9,97.2,78.0,75.1,1.0,0.0,0.0,1.0,0.0
2014-11-03,00094421171,12.7,16.4,9.6,65.0,62.7,58.2,66.3,0.0,0.0,0.0,0.0,0.0
2014-11-04,00094421171,12.3,17.4,8.7,72.3,75.1,57.4,66.3,0.0,0.0,0.0,0.0,0.0
2014-11-05,00094421171,14.6,19.3,10.9,79.0,89.8,59.3,76.0,0.0,0.0,0.0,0.0,0.0
2014-11-06,00094421171,15.7,20.3,13.5,78.2,79.3,75.6,85.3,0.0,0.0,0.0,0.0,0.0
2014-11-07,00094421171,15.6,19.6,13.3,88.6,83.6,69.5,81.0,0.0,0.0,0.0,0.0,0.0
2014-11-08,00094421171,15.2,16.2,14.2,89.6,92.8,99.4,95.7,0.5,0.0,0.0,0.0,0.5
2014-11-09,00094421171,15.4,18.8,13.7,99.9,99.9,98.7,97.6,5.0,11.0,5.0,0.0,0.0
2014-11-10,00094421171,15.2,19.4,13.2,96.0,84.0,69.0,82.3,0.0,0.0,0.0,0.0,0.0
2014-11-11,00094421171,14.7,19.8,12.1,80.3,85.6,67.6,83.6,0.0,0.0,0.0,0.0,0.0
2014-11-12,00094421171,14.5,16.7,12.8,79.9,70.2,78.5,66.5,0.0,0.0,0.0,0.0,0.0
2014-11-13,00094421171,9.6,12.4,8.0,73.1,69.5,72.3,64.3,0.0,0.0,0.0,0.0,0.0
2014-11-14,00094421171,9.9,11.9,7.9,65.0,78.1,64.4,66.9,0.0,0.0,0.0,0.0,0.0
2014-11-15,00094421171,10.8,15.1,8.8,69.3,70.7,58.0,68.2,0.0,0.0,0.0,0.0,0.0
2014-11-16,00094421171,11.8,14.3,9.4,74.7,86.8,75.3,88.7,0.0,0.0,0.0,0.0,0.0
2014-11-17,00094421171,12.0,13.8,10.3,74.0,81.3,98.6,77.3,0.0,0.0,0.0,0.0,0.0
2014-11-18,00094421171,10.5,14.3,8.0,70.9,74.1,58.4,71.2,0.0,0.0,0.0,0.0,0.0
2014-11-19,00094421171,10.8,15.7,7.9,81.1,80.7,65.8,72.2,0.0,0.0,0.0,0.0,0.0
2014-11-20,00094421171,12.0,16.2,10.0,70.4,67.5,61.7,74.0,0.0,0.0,0.0,0.0,0.0
2014-11-21,00094421171,12.2,15.0,10.8,76.9,95.0,81.8,99.9,0.5,0.0,0.0,1.5,0.0
2014-11-22,00094421171,14.2,17.9,11.9,99.9,99.6,84.2,97.0,0.0,0.0,0.0,0.0,0.0
2014-11-23,00094421171,14.7,17.9,12.2,85.4,95.3,75.6,75.6,0.0,0.0,0.0,0.0,0.0
2014-11-24,00094421171,16.1,19.5,13.7,88.4,98.9,81.0,99.7,0.0,0.0,0.0,0.0,0.0
2014-11-25,00094421171,16.4,18.7,12.5,99.9,99.9,95.5,94.0,0.5,0.5,1.0,0.0,0.0
2014-11-26,00094421171,13.0,15.0,11.5,97.6,82.4,95.7,86.0,0.0,0.0,0.0,0.0,0.0
2014-11-27,00094421171,13.0,16.9,10.8,82.6,87.4,70.8,76.0,0.0,0.0,0.0,0.0,0.0
2014-11-28,00094421171,15.9,19.2,13.0,92.2,98.0,94.2,98.3,1.5,0.0,0.0,0.0,1.5
2014-11-29,00094421171,14.6,16.3,13.0,99.9,97.6,82.2,84.3,1.5,2.0,0.0,0.0,0.0
2014-11-30,00094421171,15.3,17.8,12.8,94.1,98.8,99.9,99.9,6.5,0.0,0.0,15.5,0.0
2014-12-01,00094421171,10.7,16.5,5.1,99.9,91.0,71.5,97.5,1.5,1.5,0.0,0.0,1.0
2014-12-02,00094421171,5.0,5.8,3.8,73.2,68.0,78.9,92.7,1.0,0.0,0.0,0.0,3.0
2014-12-03,00094421171,7.4,10.9,4.2,98.9,98.7,99.0,95.1,0.5,1.0,0.0,0.5,0.0
2014-12-04,00094421171,6.3,8.6,3.9,98.2,99.8,99.8,90.3,3.5,5.5,11.0,0.0,0.0
2014-12-05,00094421171,4.0,5.9,2.5,99.8,95.4,92.5,99.8,2.0,4.0,1.0,1.0,4.0
2014-12-06,00094421171,4.7,6.5,2.8,98.3,78.2,67.9,62.5,0.5,0.5,0.0,0.0,0.0
2014-12-07,00094421171,5.6,7.5,3.7,76.0,79.3,77.3,84.3,0.0,0.0,0.0,0.0,0.0
2014-12-08,00094421171,7.7,10.5,5.7,85.1,94.9,99.8,82.1,6.0,0.0,8.0,0.0,0.0
2014-12-09,00094421171,7.1,9.4,5.2,93.5,81.0,72.3,70.7,0.0,0.0,0.0,0.0,0.0
2014-12-10,00094421171,9.6,12.6,6.6,84.2,97.2,83.4,99.8,3.0,0.0,0.0,0.0,6.5
2014-12-11,00094421171,8.9,12.8,7.6,99.9,99.8,99.8,88.4,2.0,3.0,1.0,0.5,0.0
2014-12-12,00094421171,6.6,7.4,4.7,87.8,87.7,69.3,68.1,0.0,0.0,0.0,0.0,0.0
2014-12-13,00094421171,5.1,7.1,3.5,97.7,87.7,77.2,82.6,0.5,1.0,0.5,0.5,0.0
2014-12-14,00094421171,4.6,6.6,2.2,76.7,80.9,79.2,76.8,0.0,0.0,0.0,0.0,0.0
2014-12-15,00094421171,4.9,8.0,2.0,74.2,85.3,76.3,74.3,1.0,0.0,0.0,0.0,2.0
2014-12-16,00094421171,5.7,9.5,1.7,99.8,99.8,83.0,76.1,2.0,6.0,2.5,0.0,0.0
2014-12-17,00094421171,1.8,3.1,-0.1,79.1,99.5,99.8,82.8,0.5,0.5,3.0,0.0,0.0
2014-12-18,00094421171,2.0,4.6,-0.1,98.6,83.1,68.9,75.0,0.0,0.0,0.0,0.0,0.0
2014-12-19,00094421171,3.9,7.0,-0.2,82.1,81.7,79.5,89.9,1.5,0.0,0.0,0.0,2.5
2014-12-20,00094421171,6.9,9.6,5.1,99.8,99.8,99.8,75.7,4.0,10.5,6.5,0.0,0.0
2014-12-21,00094421171,4.1,5.9,2.0,81.3,74.9,76.1,99.8,2.0,0.0,0.0,1.5,3.5
2014-12-22,00094421171,3.8,6.3,1.4,90.3,90.6,83.6,93.0,0.5,0.5,0.0,0.0,0.0
2014-12-23,00094421171,6.3,8.4,5.1,76.0,84.8,80.8,86.9,0.0,0.0,0.0,0.0,0.0
2014-12-24,00094421171,7.9,10.1,5.6,97.6,99.8,99.4,99.5,0.5,0.0,0.5,0.0,0.0
2014-12-25,00094421171,5.9,8.6,2.8,79.1,78.3,66.4,68.7,0.0,0.0,0.0,0.0,0.0
2014-12-26,00094421171,4.5,7.0,2.8,76.9,71.4,68.8,74.8,0.0,0.0,0.0,0.0,0.0
2014-12-27,00094421171,5.6,8.2,2.9,69.3,75.7,68.9,75.0,0.0,0.0,0.0,0.0,0.0
2014-12-28,00094421171,8.1,10.4,5.9,75.4,79.3,72.9,79.4,0.0,0.0,0.0,0.0,0.0
2014-12-29,00094421171,8.1,10.5,6.4,71.9,77.5,67.1,85.0,0.0,0.0,0.0,0.0,0.0
2014-12-30,00094421171,9.1,11.0,6.7,69.3,75.2,58.5,61.8,0.0,0.0,0.0,0.0,0.0
2014-12-31,00094421171,8.4,13.5,4.6,66.3,83.6,67.8,67.2,0.0,0.0,0.0,0.0,0.0
2015-01-01,00094421171,1.9,4.3,-0.1,66.0,84.8,97.3,65.3,0.0,0.0,0.0,0.0,0.0
2015-01-02,00094421171,3.8,5.4,2.1,68.7,80.1,77.2,77.3,0.0,0.0,0.0,0.0,0.0
2015-01-03,00094421171,4.1,6.9,1.0,71.5,74.0,70.1,84.5,0.0,0.0,0.0,0.0,0.0
2015-01-04,00094421171,9.3,12.0,6.2,87.4,97.6,90.8,85.2,0.0,0.0,0.0,0.0,0.0
2015-01-05,00094421171,9.8,12.0,7.9,79.8,90.1,92.6,97.9,0.0,0.0,0.0,0.0,0.0
2015-01-06,00094421171,10.7,14.3,6.4,91.7,99.9,95.9,83.8,2.5,3.5,0.5,0.0,0.0
2015-01-07,00094421171,5.1,7.4,2.9,78.8,72.0,70.1,71.5,0.0,0.0,0.0,0.0,0.0
2015-01-08,00094421171,3.6,5.7,2.4,69.5,70.7,70.6,78.9,0.0,0.0,0.0,0.0,0.0
2015-01-09,00094421171,5.9,8.1,2.6,87.6,80.1,69.5,70.8,0.0,0.0,0.0,0.0,0.0
2015-01-10,00094421171,6.7,8.5,5.6,64.6,67.2,58.8,66.7,0.0,0.0,0.0,0.0,0.0
2015-01-11,00094421171,8.1,11.8,6.3,71.5,72.7,60.4,64.4,0.0,0.0,0.0,0.0,0.0
2015-01-12,00094421171,4.8,7.5,3.0,65.8,60.7,55.4,70.1,0.0,0.0,0.0,0.0,0.0
2015-01-13,00094421171,5.4,7.8,3.2,75.2,71.0,67.9,76.1,0.0,0.0,0.0,0.0,0.0
2015-01-14,00094421171,7.2,9.5,5.8,83.1,85.0,78.5,98.3,1.0,0.0,0.0,1.5,0.5
2015-01-15,00094421171,8.1,10.2,6.3,99.8,99.5,98.4,98.6,11.5,17.5,0.0,0.5,0.0
2015-01-16,00094421171,7.7,10.1,5.4,87.2,95.8,86.0,84.0,0.0,0.0,0.0,0.0,0.0
2015-01-17,00094421171,5.2,7.3,2.2,78.6,71.3,62.4,68.5,0.0,0.0,0.0,0.0,0.0
2015-01-18,00094421171,5.7,9.4,1.5,67.4,66.6,73.9,79.7,0.0,0.0,0.0,0.0,0.0
2015-01-19,00094421171,7.8,9.0,6.5,76.7,66.3,55.6,63.2,0.5,0.5,0.0,0.0,0.0
2015-01-20,00094421171,6.9,9.7,4.9,70.5,74.1,67.3,84.5,0.0,0.0,0.0,0.0,0.0
2015-01-21,00094421171,7.6,9.0,6.6,89.2,95.3,89.7,99.8,4.5,0.0,0.0,5.5,7.0
2015-01-22,00094421171,6.7,9.0,5.0,99.8,99.8,99.8,99.8,2.5,0.0,2.0,3.0,0.0
2015-01-23,00094421171,5.7,9.6,3.8,97.8,97.5,67.9,71.7,0.0,0.0,0.0,0.0,0.0
2015-01-24,00094421171,6.8,10.5,3.8,79.9,95.6,80.1,88.5,0.0,0.0,0.0,0.0,0.0
2015-01-25,00094421171,8.6,12.6,5.5,97.6,99.1,84.6,87.6,0.5,0.0,0.0,0.0,1.0
2015-01-26,00094421171,10.4,13.1,8.6,99.8,99.8,99.9,99.8,8.0,15.5,21.0,3.0,0.5
2015-01-27,00094421171,9.2,12.1,5.7,99.8,98.0,91.6,94.7,0.0,0.0,0.0,0.0,0.0
2015-01-28,00094421171,5.6,9.3,3.9,89.0,80.2,53.3,65.3,0.0,0.0,0.0,0.0,0.0
2015-01-29,00094421171,4.7,6.9,3.9,76.0,86.1,80.0,99.8,2.0,0.0,0.0,5.5,8.0
2015-01-30,00094421171,6.0,8.8,4.6,99.8,99.8,97.9,94.9,2.0,5.0,2.5,1.0,0.0
2015-01-31,00094421171,3.3,6.9,1.3,78.0,76.2,62.7,66.2,0.0,0.0,0.0,0.0,0.0
2015-02-01,00094421171,4.1,9.1,1.3,80.3,86.4,66.1,73.8,0.0,0.0,0.0,0.0,0.0
2015-02-02,00094421171,4.8,8.0,2.9,78.1,74.7,62.4,76.9,0.0,0.0,0.0,0.0,0.0
2015-02-03,00094421171,6.2,11.1,3.0,66.5,76.7,65.3,74.2,0.0,0.0,0.0,0.0,0.0
2015-02-04,00094421171,6.3,8.4,5.2,77.1,99.5,70.8,72.4,0.5,0.0,0.5,0.0,0.0
2015-02-05,00094421171,4.2,6.6,1.9,65.5,59.5,63.3,71.2,0.0,0.0,0.0,0.0,0.0
2015-02-06,00094421171,5.3,9.6,2.6,71.8,70.8,65.6,70.4,0.0,0.0,0.0,0.0,0.0
2015-02-07,00094421171,5.9,8.4,4.6,79.0,94.0,99.8,99.8,3.0,0.0,1.0,4.0,0.0
2015-02-08,00094421171,3.2,6.9,-0.4,95.3,85.3,75.6,68.9,1.0,0.0,1.0,0.0,0.0
2015-02-09,00094421171,0.3,3.4,-1.8,68.8,69.7,61.5,68.4,0.0,0.0,0.0,0.0,0.0
2015-02-10,00094421171,4.7,7.0,2.0,65.7,73.5,69.9,80.3,0.0,0.0,0.0,0.0,0.0
2015-02-11,00094421171,7.8,9.5,7.0,65.6,64.4,64.3,67.3,0.0,0.0,0.0,0.0,0.0
2015-02-12,00094421171,7.3,10.9,4.9,64.8,72.2,75.5,66.0,0.5,0.0,0.5,0.0,0.0
2015-02-13,00094421171,4.2,6.9,2.9,68.9,73.3,59.4,70.7,0.0,0.0,0.0,0.0,0.0
2015-02-14,00094421171,6.2,9.5,2.9,67.1,71.8,55.6,68.8,0.0,0.0,0.0,0.0,0.0
2015-02-15,00094421171,7.4,9.9,4.8,74.6,95.9,80.9,88.0,1.0,0.0,0.0,0.0,2.0
2015-02-16,00094421171,9.6,12.2,7.0,99.8,99.8,98.5,99.9,1.0,2.0,0.5,0.0,0.0
2015-02-17,00094421171,8.3,10.7,6.5,99.3,92.4,78.5,72.6,0.0,0.0,0.0,0.0,0.0
2015-02-18,00094421171,5.6,6.3,4.8,77.4,77.9,97.7,92.8,0.5,0.0,0.0,0.5,0.0
2015-02-19,00094421171,5.1,8.5,2.9,74.7,97.2,78.7,81.7,0.0,0.0,0.0,0.0,0.0
2015-02-20,00094421171,6.0,11.9,2.6,82.7,78.6,58.9,69.9,0.0,0.0,0.0,0.0,0.0
2015-02-21,00094421171,8.6,12.0,6.1,87.3,97.7,76.2,99.8,2.5,0.0,0.0,3.0,9.0
2015-02-22,00094421171,10.9,12.3,8.5,99.8,99.8,99.9,99.8,4.5,7.5,9.0,0.0,0.5
2015-02-23,00094421171,7.3,11.1,6.2,99.8,98.2,83.6,92.1,0.0,0.0,0.0,0.0,0.0
2015-02-24,00094421171,7.3,10.9,5.4,93.8,97.6,83.9,71.0,0.0,0.0,0.0,0.0,0.0
2015-02-25,00094421171,7.1,9.3,5.4,76.8,87.4,85.9,98.6,2.5,0.0,0.0,0.0,5.5
2015-02-26,00094421171,7.7,10.3,6.1,99.8,99.8,99.8,89.5,1.5,8.0,3.5,0.0,0.0
2015-02-27,00094421171,4.8,9.1,2.5,60.2,84.7,69.4,71.8,0.0,0.0,0.0,0.0,0.0
